chamber,congress,session,description,date,position,bill_id,member_id
House,118,1,Clyde of Georgia Part A Amendment No. 155,2023-09-27,No,hr4365-118,D000624
House,118,1,Boebert of Colorado Part A Amendment No. 153,2023-09-27,No,hr4365-118,D000624
House,118,1,Boebert of Colorado Part A Amendment No. 152,2023-09-27,No,hr4365-118,D000624
House,118,1,Plaskett of Virgin Islands Part A Amendment No. 151,2023-09-27,Yes,hr4365-118,D000624
House,118,1,Biggs of Arizona Part A Amendment No. 149,2023-09-27,No,hr4365-118,D000624
House,118,1,Houlahan of Pennsylvania Part A Amendment No. 34,2023-09-27,Yes,hr4365-118,D000624
House,118,1,Rosendale of Montana Part F Amendment No. 102,2023-09-27,No,hr4368-118,D000624
House,118,1,Miller of Illinois Part F Amendment No. 101,2023-09-27,No,hr4368-118,D000624
House,118,1,Stauber of Minnesota Part F Amendment No. 99,2023-09-27,No,hr4368-118,D000624
House,118,1,Good of Virginia Part F Amendment No. 95,2023-09-27,No,hr4368-118,D000624
House,118,1,Good of Virginia Part F Amendment No. 94,2023-09-27,No,hr4368-118,D000624
House,118,1,Good of Virginia Part F Amendment No. 93,2023-09-27,No,hr4368-118,D000624
House,118,1,Good of Virginia Part F Amendment No. 92,2023-09-27,No,hr4368-118,D000624
House,118,1,Good of Virginia Part F Amendment No. 91,2023-09-27,No,hr4368-118,D000624
House,118,1,Good of Virginia Part F Amendment No. 90,2023-09-27,No,hr4368-118,D000624
House,118,1,Boebert of Colorado Part F Amendment No. 89,2023-09-27,No,hr4368-118,D000624
House,118,1,Good of Virginia Part F Amendment No. 85,2023-09-27,No,hr4368-118,D000624
House,118,1,Hageman of Wyoming Part F Amendment No. 83,2023-09-27,No,hr4368-118,D000624
House,118,1,Boebert of Colorado Part F Amendment No. 79,2023-09-27,No,hr4368-118,D000624
House,118,1,Spartz of Indiana Part F Amendment No. 76,2023-09-27,No,hr4368-118,D000624
House,118,1,Biggs of Arizona Part F Amendment No. 61,2023-09-26,No,hr4368-118,D000624
House,118,1,Biggs of Arizona Part F Amendment No. 57,2023-09-26,No,hr4368-118,D000624
House,118,1,Biggs of Arizona Part F Amendment No. 54,2023-09-26,No,hr4368-118,D000624
House,118,1,Perry of Pennsylvania Part F Amendment No. 45,2023-09-26,No,hr4368-118,D000624
House,118,1,Brecheen of Oklahoma Part F Amendment No. 43,2023-09-26,No,hr4368-118,D000624
House,118,1,Brecheen of Oklahoma Part F Amendment No. 41,2023-09-26,No,hr4368-118,D000624
House,118,1,Biggs of Arizona Part F Amendment No. 33,2023-09-26,No,hr4368-118,D000624
House,118,1,Biggs of Arizona Part F Amendment No. 29,2023-09-26,No,hr4368-118,D000624
House,118,1,Good of Virginia Part F Amendment No. 24,2023-09-26,No,hr4368-118,D000624
House,118,1,Protecting Hunting Heritage and Education Act,2023-09-26,Yes,hr5110-118,D000624
House,118,1,"Providing for consideration of (H.R. 4365) Dept. of Defense Appropriations Act; (H.R. 4367) Dept. of Homeland Security Appropriations Bill; (H.R. 4368) Agriculture, Rural Development, FDA, and Related Agencies Appropriations Act; ...",2023-09-26,No,hres723-118,D000624
House,118,1,"Providing for consideration of (H.R. 4365) Dept. of Defense Appropriations Act; (H.R. 4367) Dept. of Homeland Security Appropriations Bill; (H.R. 4368) Agriculture, Rural Development, FDA, and Related Agencies Appropriations Act; ...",2023-09-26,No,hres723-118,D000624
House,118,1,"Providing for consideration of (H.R. 4365) Dept. of Defense Appropriations Act; (H.R. 4367) Dept. of Homeland Security Appropriations Bill; (H.R. 4368) Agriculture, Rural Development, FDA, and Related Agencies Appropriations Act; ...",2023-09-26,No,hres723-118,D000624
House,118,1,"Providing for consideration of the bill (H.R. 4365) Department of Defense Appropriations Act, 2024; providing for consideration of the bill (H.R. 1130) Unlocking our Domestic LNG Potential Act; and providing ...",2023-09-21,No,hres712-118,D000624
House,118,1,"Providing for consideration of the bill (H.R. 4365) Department of Defense Appropriations Act, 2024; providing for consideration of the bill (H.R. 1130) Unlocking our Domestic LNG Potential Act; and providing ...",2023-09-21,No,hres712-118,D000624
House,118,1,Veterans Benefits Improvement Act,2023-09-20,Yes,hr1530-118,D000624
House,118,1,National Defense Authorization Act,2023-09-20,Yes,hr2670-118,D000624
House,118,1,"To amend title 38, United States Code, to strengthen benefits for children of Vietnam veterans born with spina bifida, and for other purposes",2023-09-19,Yes,s112-118,D000624
House,118,1,"Providing for consideration of the bill (H.R. 1435) Preserving Choice in Vehicle Purchases Act, and providing for consideration of the bill (H.R. 4365) Department of Defense Appropriations Act, 2024, and ...",2023-09-19,No,hres680-118,D000624
House,118,1,"Providing for consideration of the bill (H.R. 1435) Preserving Choice in Vehicle Purchases Act, and providing for consideration of the bill (H.R. 4365) Department of Defense Appropriations Act, 2024, and ...",2023-09-19,No,hres680-118,D000624
House,118,1,National Defense Authorization Act,2023-09-19,Yes,hr2670-118,D000624
House,118,1,National Defense Authorization Act,2023-09-19,Yes,hr2670-118,D000624
House,118,1,To amend the Indian Child Protection and Family Violence Prevention Act.,2023-09-18,Yes,hr663-118,D000624
House,118,1,"To designate the clinic of the Department of Veterans Affairs in Gallup, New Mexico, as the Hiroshi “Hershey” Miyamura VA Clinic",2023-09-18,Yes,s475-118,D000624
House,118,1,Isakson-Roe Education Oversight Expansion Act,2023-09-18,Yes,hr3981-118,D000624
House,118,1,Preserving Choice in Vehicle Purchases Act,2023-09-14,No,hr1435-118,D000624
House,118,1,Preserving Choice in Vehicle Purchases Act,2023-09-14,Yes,hr1435-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 1435) to amend the Clean Air Act to prevent the elimination of the sale of internal combustion engines.,2023-09-14,No,hres681-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 1435) to amend the Clean Air Act to prevent the elimination of the sale of internal combustion engines.,2023-09-14,No,hres681-118,D000624
House,118,1,To extend the authority to collect Shasta-Trinity Marina fees through fiscal year 2029,2023-09-13,Yes,hr3324-118,D000624
House,118,1,ACRES Act,2023-09-13,Yes,hr1567-118,D000624
House,118,1,Condemning the Government of Iran’s state-sponsored persecution of the Baha’i minority and its continued violation of the International Covenants on Human Rights,2023-09-12,Yes,hres492-118,D000624
House,118,1,MAHSA Act,2023-09-12,Yes,hr589-118,D000624
House,118,1,Fight CRIME Act,2023-09-12,Yes,hr3152-118,D000624
House,118,1,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the United States Fish and Wildlife Service relating to “Endangered and Threatened ...",2023-07-27,No,sjres24-118,D000624
House,118,1,"Providing for congressional disapproval under chapter 8 of title 5, U.S. Code, relating to “Endangered and Threatened Wildlife and Plants; Lesser Prairie-Chicken; Threatened Status With Sec. 4(d) Rule for the ...",2023-07-27,No,sjres9-118,D000624
House,118,1,"Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",2023-07-27,No,hr4366-118,D000624
House,118,1,"Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",2023-07-27,Yes,hr4366-118,D000624
House,118,1,Zinke of Montana Amendment No. 41,2023-07-26,No,hr4366-118,D000624
House,118,1,Roy of Texas Amendment No. 40,2023-07-26,No,hr4366-118,D000624
House,118,1,Roy of Texas Amendment No. 39,2023-07-26,No,hr4366-118,D000624
House,118,1,Roy of Texas Amendment No. 38,2023-07-26,No,hr4366-118,D000624
House,118,1,Rosendale of Montana Amendment No. 37,2023-07-26,No,hr4366-118,D000624
House,118,1,Bost of Illinois Amendment No. 35,2023-07-26,No,hr4366-118,D000624
House,118,1,Greene of Georgia Amendment No. 34,2023-07-26,No,hr4366-118,D000624
House,118,1,Greene of Georgia Amendment No. 3,2023-07-26,No,hr4366-118,D000624
House,118,1,Ogles of Tennessee Amendment No. 2,2023-07-26,No,hr4366-118,D000624
House,118,1,Ryan of New York Amendment No. 1,2023-07-26,Yes,hr4366-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 4366); providing for consideration of the joint resolution (S.J. Res. 9); and providing for consideration of the joint resolution (S.J. Res. 24),2023-07-26,No,hres614-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 4366); providing for consideration of the joint resolution (S.J. Res. 9); and providing for consideration of the joint resolution (S.J. Res. 24),2023-07-26,No,hres614-118,D000624
House,118,1,Protecting and Securing Chemical Facilities from Terrorist Attacks Act,2023-07-25,Yes,hr4470-118,D000624
House,118,1,Satellite And Telecommunications Streamlining Act,2023-07-25,Yes,hr1338-118,D000624
House,118,1,Securing Growth and Robust Leadership in American Aviation Act,2023-07-20,Yes,hr3935-118,D000624
House,118,1,Perry of Pennsylvania Part A Amendment No. 77,2023-07-20,No,hr3935-118,D000624
House,118,1,Perry of Pennsylvania Part A Amendment No. 76,2023-07-20,No,hr3935-118,D000624
House,118,1,Graves of Missouri Part A Amendment En Bloc No. 4,2023-07-20,Yes,hr3935-118,D000624
House,118,1,Perry of Pennsylvania Part A Amendment No. 75,2023-07-19,No,hr3935-118,D000624
House,118,1,Perry of Pennsylvania Part A Amendment No. 74,2023-07-19,No,hr3935-118,D000624
House,118,1,Perry of Pennsylvania Part A Amendment No. 73,2023-07-19,No,hr3935-118,D000624
House,118,1,Owens of Utah Part A Amendment No. 71,2023-07-19,Yes,hr3935-118,D000624
House,118,1,Ogles of Tennessee Part A Amendment No. 70,2023-07-19,No,hr3935-118,D000624
House,118,1,Ogles of Tennessee Part A Amendment No. 69,2023-07-19,No,hr3935-118,D000624
House,118,1,Obernolte of California Part A Amendment No. 68,2023-07-19,No,hr3935-118,D000624
House,118,1,Miller of Illinois Part A Amendment No. 65,2023-07-19,No,hr3935-118,D000624
House,118,1,Miller of Illinois Part A Amendment No. 64,2023-07-19,No,hr3935-118,D000624
House,118,1,McClintock of California Part A Amendment No. 62,2023-07-19,No,hr3935-118,D000624
House,118,1,Kean of New Jersey Part A Amendment No. 50,2023-07-19,No,hr3935-118,D000624
House,118,1,Jackson of Texas Part A Amendment No. 48,2023-07-19,No,hr3935-118,D000624
House,118,1,Issa of California Part A Amendment No. 47,2023-07-19,No,hr3935-118,D000624
House,118,1,Huizenga of Michigan Part A Amendment No. 44,2023-07-19,No,hr3935-118,D000624
House,118,1,Miller of Illinois Part A Amendment No. 36,2023-07-19,No,hr3935-118,D000624
House,118,1,Miller of Illinois Part A Amendment No. 35,2023-07-19,No,hr3935-118,D000624
House,118,1,Gosar of Arizona Part A Amendment No. 33,2023-07-19,No,hr3935-118,D000624
House,118,1,Fitzpatrick of Pennsylvania Part A Amendment No. 29,2023-07-19,Yes,hr3935-118,D000624
House,118,1,Feenstra of Iowa Part A Amendment No. 27,2023-07-19,No,hr3935-118,D000624
House,118,1,Langworthy of New York Part A Amendment No. 10,2023-07-19,Yes,hr3935-118,D000624
House,118,1,Schools Not Shelters Act,2023-07-19,No,hr3941-118,D000624
House,118,1,Schools Not Shelters Act,2023-07-19,Yes,hr3941-118,D000624
House,118,1,Expressing the sense of Congress supporting the State of Israel.,2023-07-18,Yes,hconres57-118,D000624
House,118,1,"Relating to a national emergency declared by the President on May 11, 2004",2023-07-18,No,hjres79-118,D000624
House,118,1,"Relating to a national emergency declared by the President on May 22, 2003",2023-07-18,No,hjres71-118,D000624
House,118,1,"Relating to a national emergency declared by the President on May 16, 2012",2023-07-18,No,hjres74-118,D000624
House,118,1,"Relating to a national emergency declared by the President on February 25, 2011",2023-07-18,No,hjres70-118,D000624
House,118,1,"Relating to a national emergency declared by the President on October 27, 2006",2023-07-18,No,hjres68-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 3935) the Securing Growth and Robust Leadership in American Aviation Act; and providing for consideration of the bill (H.R. 3941) the Schools Not ...,2023-07-18,No,hres597-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 3935) the Securing Growth and Robust Leadership in American Aviation Act; and providing for consideration of the bill (H.R. 3941) the Schools Not ...,2023-07-18,No,hres597-118,D000624
House,118,1,Global Investment in American Jobs Act,2023-07-17,Yes,hr813-118,D000624
House,118,1,Providing Accountability Through Transparency Act,2023-07-17,Yes,s111-118,D000624
House,118,1,National Defense Authorization Act,2023-07-14,No,hr2670-118,D000624
House,118,1,National Defense Authorization Act,2023-07-14,Yes,hr2670-118,D000624
House,118,1,Roy of Texas Amendment No. 64,2023-07-14,No,hr2670-118,D000624
House,118,1,Banks of Indiana Amendment No. 63,2023-07-14,No,hr2670-118,D000624
House,118,1,Burlison of Missouri Amendment No. 62,2023-07-13,No,hr2670-118,D000624
House,118,1,Perry of Pennsylvania Amendment No. 56,2023-07-13,No,hr2670-118,D000624
House,118,1,Biggs of Arizona Amendment No. 55,2023-07-13,No,hr2670-118,D000624
House,118,1,Gaetz of Florida Amendment No. 52,2023-07-13,No,hr2670-118,D000624
House,118,1,Davidson of Ohio Amendment No. 51,2023-07-13,No,hr2670-118,D000624
House,118,1,Davidson of Ohio Amendment No. 50,2023-07-13,No,hr2670-118,D000624
House,118,1,Hageman of Wyoming Amendment No. 49,2023-07-13,No,hr2670-118,D000624
House,118,1,Greene of Georgia Amendment No. 48,2023-07-13,Yes,hr2670-118,D000624
House,118,1,Good of Virginia Amendment No. 47,2023-07-13,No,hr2670-118,D000624
House,118,1,Waltz of Florida Amendment No. 41,2023-07-13,No,hr2670-118,D000624
House,118,1,Boebert of Colorado Amendment No. 35,2023-07-13,No,hr2670-118,D000624
House,118,1,Norman of South Carolina Amendment No. 34,2023-07-13,No,hr2670-118,D000624
House,118,1,Norman of South Carolina Amendment No. 33,2023-07-13,No,hr2670-118,D000624
House,118,1,Norman of South Carolina Amendment No. 33,2023-07-13,No,hr2670-118,D000624
House,118,1,Crane of Arizona Amendment No. 32,2023-07-13,No,hr2670-118,D000624
House,118,1,Roy of Texas Amendment No. 31,2023-07-13,No,hr2670-118,D000624
House,118,1,Roy of Texas Amendment No. 30,2023-07-13,No,hr2670-118,D000624
House,118,1,Ogles of Tennessee Amendment No. 25,2023-07-13,No,hr2670-118,D000624
House,118,1,Davidson of Ohio Amendment No. 24,2023-07-13,No,hr2670-118,D000624
House,118,1,Greene of Georgia Amendment No. 23,2023-07-13,No,hr2670-118,D000624
House,118,1,Gaetz of Florida Amendment No. 22,2023-07-13,No,hr2670-118,D000624
House,118,1,Greene of Georgia Amendment No. 21,2023-07-13,No,hr2670-118,D000624
House,118,1,Norman of South Carolina Amendment No. 20,2023-07-13,No,hr2670-118,D000624
House,118,1,Rosendale of Montana Amendment No. 10,2023-07-13,No,hr2670-118,D000624
House,118,1,Jackson of Texas Amendment No. 5,2023-07-13,No,hr2670-118,D000624
House,118,1,Tlaib of Michigan Amendment No. 28,2023-07-13,Yes,hr2670-118,D000624
House,118,1,Blumenauer of Oregon Amendment No. 27,2023-07-13,Yes,hr2670-118,D000624
House,118,1,Rogers of Alabama Part B Amendment En Bloc No. 5,2023-07-13,Yes,hr2670-118,D000624
House,118,1,Providing for further consideration of the bill (H.R. 2670) the National Defense Authorization Act for FY 2024,2023-07-13,No,hres583-118,D000624
House,118,1,Providing for further consideration of the bill (H.R. 2670) the National Defense Authorization Act for FY 2024,2023-07-13,No,hres583-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 2670) National Defense Authorization Act for FY 2024,2023-07-12,No,hres582-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 2670) National Defense Authorization Act for FY 2024,2023-07-12,No,hres582-118,D000624
House,118,1,250th Anniversary of the United States Marine Corps Commemorative Coin Act,2023-07-11,Yes,hr1096-118,D000624
House,118,1,Improving Access to Small Business Information Act,2023-07-11,Yes,hr1548-118,D000624
House,118,1,Middle Class Borrower Protection Act,2023-06-23,No,hr3564-118,D000624
House,118,1,Middle Class Borrower Protection Act,2023-06-23,Yes,hr3564-118,D000624
House,118,1,Pettersen of Colorado Part B Amendment No. 4,2023-06-23,Yes,hr3564-118,D000624
House,118,1,Condemning the use of elementary and secondary school facilities to provide shelter for aliens who are not admitted to the United States,2023-06-22,No,hres461-118,D000624
House,118,1,"Relating to the resolution (H. Res. 503) impeaching Joseph R. Biden, Jr., President of the United States, for high crimes and misdemeanors",2023-06-22,No,hres529-118,D000624
House,118,1,"Relating to the resolution (H. Res. 503) impeaching Joseph R. Biden, Jr., President of the United States, for high crimes and misdemeanors",2023-06-22,No,hres529-118,D000624
House,118,1,"Censuring Adam Schiff, Representative of the 30th Congressional District of California",2023-06-21,No,hres521-118,D000624
House,118,1,CHOICE Arrangement Act,2023-06-21,No,hr3799-118,D000624
House,118,1,CHOICE Arrangement Act,2023-06-21,Yes,hr3799-118,D000624
House,118,1,Roy of Texas Part D Amendment No. 3,2023-06-21,No,hr3799-118,D000624
House,118,1,Molinaro of New York Part D Amendment No. 2,2023-06-21,No,hr3799-118,D000624
House,118,1,Hayes of Connecticut Part D Amendment No. 1,2023-06-21,Yes,hr3799-118,D000624
House,118,1,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Waivers and Modifications of Federal Student ...",2023-06-21,No,hjres45-118,D000624
House,118,1,"Censuring Adam Schiff, Representative of the 30th Congressional District of California",2023-06-21,Yes,hres521-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 3564) the Middle Class Borrower Protection Act; consideration of (H.R. 3799) the CHOICE Arrangement Act; consideration of (H. Res. 461) Condemning the use ...,2023-06-21,No,hres524-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 3564) the Middle Class Borrower Protection Act; consideration of (H.R. 3799) the CHOICE Arrangement Act; consideration of (H. Res. 461) Condemning the use ...,2023-06-21,No,hres524-118,D000624
House,118,1,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the “Pfc. Justin T. Paton Department of Veterans Affairs Clinic”",2023-06-20,Not Voting,hr3672-118,D000624
House,118,1,Veteran Entrepreneurship Training Act,2023-06-20,Not Voting,hr1606-118,D000624
House,118,1,Separation of Powers Restoration Act,2023-06-15,No,hr288-118,D000624
House,118,1,Separation of Powers Restoration Act,2023-06-15,Yes,hr288-118,D000624
House,118,1,"Censuring and condemning Adam Schiff, Representative of California’s 30th Congressional District",2023-06-14,Yes,hres489-118,D000624
House,118,1,Save Our Gas Stoves Act,2023-06-14,No,hr1640-118,D000624
House,118,1,Pallone of New Jersey Part D Amendment No. 3,2023-06-14,Yes,hr1640-118,D000624
House,118,1,McGovern of Massachusetts Part D Amendment No. 2,2023-06-14,Yes,hr1640-118,D000624
House,118,1,REINS Act,2023-06-14,No,hr277-118,D000624
House,118,1,REINS Act,2023-06-14,Yes,hr277-118,D000624
House,118,1,Roy of Texas Part A Amendment No. 15,2023-06-14,No,hr277-118,D000624
House,118,1,Roy of Texas Part A Amendment No. 14,2023-06-14,No,hr277-118,D000624
House,118,1,Houlahan of Pennsylvania Part A Amendment No. 12,2023-06-14,Yes,hr277-118,D000624
House,118,1,Al Green of Texas Part A Amendment No. 11,2023-06-14,Yes,hr277-118,D000624
House,118,1,Al Green of Texas Part A Amendment No. 10,2023-06-14,Yes,hr277-118,D000624
House,118,1,Good of Virginia Part A Amendment No. 9,2023-06-14,No,hr277-118,D000624
House,118,1,Biggs of Arizona Part A Amendment No. 4,2023-06-14,No,hr277-118,D000624
House,118,1,"Calling for the immediate release of Evan Gershkovich, a United States citizen and journalist, who was wrongfully detained by the Government of the Russian Federation in March 2023",2023-06-13,Yes,hres377-118,D000624
House,118,1,To prohibit the use of Federal funds to ban gas stoves.,2023-06-13,No,hr1615-118,D000624
House,118,1,To prohibit the use of Federal funds to ban gas stoves.,2023-06-13,No,hr1615-118,D000624
House,118,1,Disapproving the action of the District of Columbia Council in approving the Comprehensive Policing and Justice Reform Amendment Act,2023-06-13,No,hjres42-118,D000624
House,118,1,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Bureau of Alcohol, Tobacco, Firearms, and Explosives relating to “Factoring Criteria ...",2023-06-13,No,hjres44-118,D000624
House,118,1,Special Envoy for the Abraham Accords Act,2023-06-13,Yes,hr3099-118,D000624
House,118,1,Providing for consideration of the joint resolution (H.J.Res. 44); providing for consideration of the bill (H.R. 277); providing for consideration of the bill (H.R. 288); providing for consideration of the ...,2023-06-13,No,hres495-118,D000624
House,118,1,Providing for consideration of the joint resolution (H.J.Res. 44); providing for consideration of the bill (H.R. 277); providing for consideration of the bill (H.R. 288); providing for consideration of the ...,2023-06-13,No,hres495-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 277) REINS Act; providing for consideration of the bill (H.R. 288) Separation of Powers Restoration Act; providing for consideration of the bill (H.R. ...,2023-06-06,No,hres463-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 277) REINS Act; providing for consideration of the bill (H.R. 288) Separation of Powers Restoration Act; providing for consideration of the bill (H.R. ...,2023-06-06,No,hres463-118,D000624
House,118,1,Middle Market IPO Cost Act,2023-06-05,Yes,hr2812-118,D000624
House,118,1,Encouraging Public Offerings Act,2023-06-05,Yes,hr2793-118,D000624
House,118,1,Equal Opportunity for All Investors Act of 2023,2023-05-31,Yes,hr2797-118,D000624
House,118,1,To provide for a responsible increase to the debt ceiling.,2023-05-31,Yes,hr3746-118,D000624
House,118,1,Condemning the rise of antisemitism and calling on elected officials to identify and educate others on the contributions of the Jewish American community,2023-05-31,Yes,hres382-118,D000624
House,118,1,"Providing for consideration of H.R. 3746, the Fiscal Responsibility Act of 2023",2023-05-31,No,hres456-118,D000624
House,118,1,Promoting Opportunities for Non-Traditional Capital Formation Act,2023-05-30,Yes,hr2796-118,D000624
House,118,1,Enhancing Multi-Class Share Disclosures Act,2023-05-30,Yes,hr2795-118,D000624
House,118,1,Small Entity Update Act,2023-05-30,Yes,hr2792-118,D000624
House,118,1,HALT Fentanyl Act,2023-05-25,No,hr467-118,D000624
House,118,1,Pettersen of Colorado Amendment No. 3,2023-05-25,Yes,hr467-118,D000624
House,118,1,VET-TEC Authorization Act,2023-05-24,Yes,hr1669-118,D000624
House,118,1,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Waivers and Modifications of Federal Student ...",2023-05-24,No,hjres45-118,D000624
House,118,1,"Disapproving the rule submitted by the Department of Commerce relating to “Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord with Presidential Proclamation 10414”",2023-05-24,No,hjres39-118,D000624
House,118,1,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to “Control of Air Pollution From New ...",2023-05-23,No,sjres11-118,D000624
House,118,1,"Providing for consideration of the bill (H.R. 467) HALT Fentanyl Act; S.J.Res. 11, Congressional Disapproval “Control of Air Pollution From New Motor Vehicles: Heavy-Duty Engine and Vehicle Standards”; and H.J.Res. ...",2023-05-23,No,hres429-118,D000624
House,118,1,"Providing for consideration of the bill (H.R. 467) HALT Fentanyl Act; S.J.Res. 11, Congressional Disapproval “Control of Air Pollution From New Motor Vehicles: Heavy-Duty Engine and Vehicle Standards”; and H.J.Res. ...",2023-05-23,No,hres429-118,D000624
House,118,1,China Financial Threat Mitigation Act,2023-05-22,Not Voting,hr1156-118,D000624
House,118,1,Preventing the Financing of Illegal Synthetic Drugs Act,2023-05-22,Not Voting,hr1076-118,D000624
House,118,1,Expressing support for local law enforcement officers and condemning efforts to defund or dismantle local law enforcement agencies,2023-05-18,Present,hconres40-118,D000624
House,118,1,D’Esposito of New York Part C Amendment No. 1,2023-05-18,No,hconres40-118,D000624
House,118,1,POLICE Act,2023-05-17,No,hr2494-118,D000624
House,118,1,Correa of California Part A Amendment No. 2,2023-05-17,Yes,hr2494-118,D000624
House,118,1,Boebert of Colorado Part A Amendment No. 1,2023-05-17,Yes,hr2494-118,D000624
House,118,1,Federal Law Enforcement Officer Service Weapon Purchase Act,2023-05-17,No,hr3091-118,D000624
House,118,1,Rosendale of Montana Part B Amendment No. 4,2023-05-17,No,hr3091-118,D000624
House,118,1,Luttrell of Texas Part B Amendment No. 3,2023-05-17,No,hr3091-118,D000624
House,118,1,McCormick of Georgia Part B Amendment No. 2,2023-05-17,No,hr3091-118,D000624
House,118,1,Jacobs of California Part B Amendment No. 1,2023-05-17,Yes,hr3091-118,D000624
House,118,1,In the matter of George Santos.,2023-05-17,No,hres114-118,D000624
House,118,1,Providing for consideration of (H.R. 2494) the POLICE Act; (H.R. 3091) the Federal Law Enforcement Officer Service Weapon Purchase Act; and (H. Con. Res. 40) Expressing support for local law ...,2023-05-16,No,hres398-118,D000624
House,118,1,Providing for consideration of (H.R. 2494) the POLICE Act; (H.R. 3091) the Federal Law Enforcement Officer Service Weapon Purchase Act; and (H. Con. Res. 40) Expressing support for local law ...,2023-05-16,No,hres398-118,D000624
House,118,1,Expressing support for recognizing &quot;National Police Week&quot;.,2023-05-15,Not Voting,hres363-118,D000624
House,118,1,NDO Fairness Act,2023-05-15,Not Voting,hr3089-118,D000624
House,118,1,TRANQ Research Act,2023-05-11,Not Voting,hr1734-118,D000624
House,118,1,Protecting Taxpayers and Victims of Unemployment Fraud Act,2023-05-11,Not Voting,hr1163-118,D000624
House,118,1,Protecting Taxpayers and Victims of Unemployment Fraud Act,2023-05-11,Not Voting,hr1163-118,D000624
House,118,1,"To secure the borders of the United States, and for other purposes.",2023-05-11,No,hr2-118,D000624
House,118,1,"To secure the borders of the United States, and for other purposes.",2023-05-11,Yes,hr2-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 2) Secure the Border Act and providing for consideration of the bill (H.R. 1163) Protecting Taxpayers and Victims of Unemployment Fraud Act,2023-05-10,No,hres383-118,D000624
House,118,1,Providing for consideration of the bill (H.R. 2) Secure the Border Act and providing for consideration of the bill (H.R. 1163) Protecting Taxpayers and Victims of Unemployment Fraud Act,2023-05-10,No,hres383-118,D000624
House,118,1,Advanced Weather Model Computing Development Act,2023-05-09,Yes,hr1715-118,D000624
House,118,1,Coastal Communities Ocean Acidification Act,2023-05-09,Yes,hr676-118,D000624
House,118,1,"Disapproving the rule submitted by the Department of Commerce relating to “Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord with Presidential Proclamation 10414”",2023-04-28,No,hjres39-118,D000624
House,118,1,"Directing the President, pursuant to section 5(c) of the War Powers Resolution, to remove all United States Armed Forces, other than United States Armed Forces assigned to protect the United ...",2023-04-27,Yes,hconres30-118,D000624
House,118,1,Precision Agriculture Satellite Connectivity Act,2023-04-26,Yes,hr1339-118,D000624
House,118,1,"Limit, Save, Grow Act",2023-04-26,No,hr2811-118,D000624
House,118,1,"Limit, Save, Grow Act",2023-04-26,Yes,hr2811-118,D000624
House,118,1,ALERT Parity Act,2023-04-26,Yes,hr1353-118,D000624
House,118,1,"Providing for consideration of the bill (H.R. 2811) Limit, Save, Grow Act, and providing for consideration of (H.J.Res.39) disapproving the rule submitted by the Dept. of Commerce relating to “Procedures ...",2023-04-26,No,hres327-118,D000624
House,118,1,"Providing for consideration of the bill (H.R. 2811) Limit, Save, Grow Act, and providing for consideration of (H.J.Res.39) disapproving the rule submitted by the Dept. of Commerce relating to “Procedures ...",2023-04-26,No,hres327-118,D000624
House,118,1,Encouraging the expansion and strengthening of the Abraham Accords to urge other nations to normalize relations with Israel and ensure that existing agreements reap tangible security and economic benefits for ...,2023-04-25,Yes,hres311-118,D000624
House,118,1,Demanding that the Government of the People’s Republic of China and the Communist Party of China immediately release Mark Swidan,2023-04-25,Yes,hres90-118,D000624
House,118,1,Protection of Women and Girls in Sports Act,2023-04-20,No,hr734-118,D000624
House,118,1,Protection of Women and Girls in Sports Act,2023-04-20,Yes,hr734-118,D000624
House,118,1,Mace of South Carolina Amendment No. 1,2023-04-20,No,hr734-118,D000624
House,118,1,Countering Untrusted Telecommunications Abroad Act,2023-04-19,Yes,hr1149-118,D000624
